Microsoft (R) COFF/PE Dumper Version 10.00.30319.01
Copyright (C) Microsoft Corporation.  All rights reserved.
         43   2A 00133F50 ??0CCastRay@@QAE@PAVCEntity@@ABV?$Vector@M$02@@1@Z
         44   2B 00133C90 ??0CCastRay@@QAE@PAVCEntity@@ABVCPlacement3D@@@Z
         45   2C 00133DF0 ??0CCastRay@@QAE@PAVCEntity@@ABVCPlacement3D@@M@Z
         46   2D 00069380 ??0CChangeable@@QAE@XZ
         47   2E 000693E0 ??0CChangeableRT@@QAE@XZ
         48   2F 0004F6C0 ??0CChunkID@@QAE@PBD@Z
         49   30 0017D760 ??0CCollisionInfo@@QAE@ABV0@@Z
         50   31 0004F6E0 ??0CCollisionInfo@@QAE@XZ
         51   32 00073BF0 ??0CCommunicationInterface@@QAE@ABV0@@Z
         52   33 00145E80 ??0CCommunicationInterface@@QAE@XZ
         53   34 0004F750 ??0CContentType@@QAE@ABV0@@Z
         54   35 0004F7C0 ??0CContentType@@QAE@XZ
         55   36 0004F850 ??0CDisplayAdapter@@QAE@ABV0@@Z
         56   37 000AB5D0 ??0CDisplayAdapter@@QAE@XZ
         57   38 000AF9E0 ??0CDisplayMode@@QAE@XZ
         58   39 0004F910 ??0CDrawPort@@QAE@ABV0@@Z
         59   3A 000B02F0 ??0CDrawPort@@QAE@PAV0@ABV?$AABBox@J$01@@@Z
         60   3B 000B04D0 ??0CDrawPort@@QAE@PAV0@H@Z
         61   3C 000B02A0 ??0CDrawPort@@QAE@PAV0@NNNN@Z
         62   3D 000B01F0 ??0CDrawPort@@QAE@PAVCRaster@@@Z
         63   3E 0004FA60 ??0CEditModel@@QAE@AAV0@@Z
         64   3F 000F33D0 ??0CEditModel@@QAE@XZ
         65   40 0004FBD0 ??0CEntity@@QAE@ABV0@@Z
         66   41 0017A290 ??0CEntity@@QAE@XZ
         67   42 0004FD10 ??0CEntityClass@@QAE@ABV0@@Z
         68   43 00180900 ??0CEntityClass@@QAE@PAVCDLLEntityClass@@@Z
         69   44 00180870 ??0CEntityClass@@QAE@XZ
         70   45 0004FDD0 ??0CEntityComponent@@QAE@ABV0@@Z
         71   46 0004FE20 ??0CEntityComponent@@QAE@W4EntityComponentType@@KPAD@Z
         72   47 0004FE60 ??0CEntityComponent@@QAE@XZ
         73   48 0004FE90 ??0CEntityCorrectionInfo@@QAE@ABV0@@Z
         74   49 001752B0 ??0CEntityCorrectionInfo@@QAE@XZ
         75   4A 0004FEE0 ??0CEntityCorrectionInfoProperty@@QAE@ABV0@@Z
         76   4B 00175270 ??0CEntityCorrectionInfoProperty@@QAE@XZ
         77   4C 0004FF10 ??0CEntityEvent@@QAE@ABV0@@Z
         78   4D 0004FF30 ??0CEntityEvent@@QAE@J@Z
         79   4E 0004FF70 ??0CEntityProperty@@QAE@W4PropertyType@0@PAVCEntityPropertyEnumType@@KJPADD2KK@Z
         80   4F 0004FFB0 ??0CEntityProperty@@QAE@XZ
         81   50 0004FFC0 ??0CEnvironmentType@@QAE@ABV0@@Z
         82   51 0004FFF0 ??0CEnvironmentType@@QAE@XZ
         83   52 00050020 ??0CFieldSettings@@QAE@ABV0@@Z
         84   53 00050040 ??0CFieldSettings@@QAE@XZ
         85   54 00050050 ??0CFileNameNode@@QAE@ABV0@@Z
         86   55 00066900 ??0CFileNameNode@@QAE@PBDPAVCListHead@@@Z
         87   56 000BA7B0 ??0CFontCharData@@QAE@XZ
         88   57 00050080 ??0CFontData@@QAE@ABV0@@Z
         89   58 000BA870 ??0CFontData@@QAE@XZ
         90   59 000896D0 ??0CGLRenderTarget@@QAE@HH@Z
         91   5A 000896A0 ??0CGLRenderTarget@@QAE@PAVCDrawPort@@@Z
         92   5B 00050170 ??0CGLShader@@QAE@ABV0@@Z
         93   5C 00089B10 ??0CGLShader@@QAE@XZ
         94   5D 00050210 ??0CGatherStats@@QAE@ABV0@@Z
         95   5E 00087B60 ??0CGatherStats@@QAE@XZ
         96   5F 000502F0 ??0CGfxLibrary@@QAE@ABV0@@Z
         97   60 000C5FD0 ??0CGfxLibrary@@QAE@XZ
         98   61 000505C0 ??0CIlluminationType@@QAE@ABV0@@Z
         99   62 000505E0 ??0CIlluminationType@@QAE@XZ
        100   63 000CDE50 ??0CImageInfo@@QAE@XZ
        101   64 00050600 ??0CInput@@QAE@ABV0@@Z
        102   65 000700E0 ??0CInput@@QAE@XZ
        103   66 00071930 ??0CInputX@@QAE@XZ
        104   67 000714E0 ??0CInputXController@@QAE@XZ
        105   68 00050770 ??0CIntersector@@QAE@MM@Z
        106   69 000507A0 ??0CIsometricProjection3D@@QAE@ABV0@@Z
        107   6A 000507D0 ??0CIsometricProjection3D@@QAE@XZ
        108   6B 00184350 ??0CLastPositions@@QAE@ABV0@@Z
        109   6C 000507F0 ??0CLastPositions@@QAE@XZ
        110   6D 00050800 ??0CLensFlareType@@QAE@XZ
        111   6E 00050810 ??0CLightSource@@QAE@ABV0@@Z
        112   6F 00198DC0 ??0CLightSource@@QAE@XZ
        113   70 00050870 ??0CListHead@@QAE@ABV0@@Z
        114   71 00050880 ??0CListHead@@QAE@XZ
        115   72 00050890 ??0CListNode@@QAE@ABV0@@Z
        116   73 000508B0 ??0CListNode@@QAE@XZ
        117   74 000508C0 ??0CLiveEntity@@QAE@ABV0@@Z
        118   75 0017CE30 ??0CLiveEntity@@QAE@XZ
        119   76 000508F0 ??0CMappingDefinition@@QAE@XZ
        120   77 00050920 ??0CMappingUndo@@QAE@ABV0@@Z
        121   78 00050990 ??0CMappingUndo@@QAE@XZ
        122   79 000509E0 ??0CMappingVectors@@QAE@XZ
        123   7A 00050A30 ??0CMesh@@QAE@ABV0@@Z
        124   7B 001A34F0 ??0CMesh@@QAE@XZ
        125   7C 00050AE0 ??0CMessageDispatcher@@QAE@ABV0@@Z
        126   7D 001499A0 ??0CMessageDispatcher@@QAE@XZ
        127   7E 00050B00 ??0CModelCollisionBox@@QAE@ABV0@@Z
        128   7F 000FDE60 ??0CModelCollisionBox@@QAE@XZ
        129   80 00102140 ??0CModelData@@QAE@ABV0@@Z
        130   81 00101D70 ??0CModelData@@QAE@XZ
        131   82 00050B50 ??0CModelInfo@@QAE@ABV0@@Z
        132   83 00050C00 ??0CModelInfo@@QAE@XZ
        133   84 001A7710 ??0CModelInstance@@QAE@AAV0@@Z
        134   85 001A73C0 ??0CModelInstance@@QAE@XZ
        135   86 00050C40 ??0CModelObject@@QAE@ABV0@@Z
        136   87 000FE190 ??0CModelObject@@QAE@XZ
        137   88 00050D30 ??0CModelPatch@@QAE@ABV0@@Z
        138   89 001010C0 ??0CModelPatch@@QAE@XZ
        139   8A 00104210 ??0CModelRenderPrefs@@QAE@XZ
        140   8B 00050DA0 ??0CMovableBrushEntity@@QAE@ABV0@@Z
        141   8C 00050DC0 ??0CMovableBrushEntity@@QAE@XZ
        142   8D 00050DE0 ??0CMovableEntity@@QAE@ABV0@@Z
        143   8E 001CE0B0 ??0CMovableEntity@@QAE@XZ
        144   8F 000512D0 ??0CMovableModelEntity@@QAE@ABV0@@Z
        145   90 00051310 ??0CMovableModelEntity@@QAE@XZ
        146   91 00051330 ??0CMovingSphere@@QAE@XZ
        147   92 0014B5E0 ??0CNetworkLibrary@@QAE@XZ
        148   93 00153050 ??0CNetworkMessage@@QAE@ABV0@@Z
        149   94 00153000 ??0CNetworkMessage@@QAE@W4NetworkMessageType@@@Z
        150   95 00152FC0 ??0CNetworkMessage@@QAE@XZ
        151   96 000513D0 ??0CNetworkProvider@@QAE@ABV0@@Z
        152   97 00149830 ??0CNetworkProvider@@QAE@XZ
        153   98 00051400 ??0CNetworkSession@@QAE@ABV0@@Z
        154   99 0014A220 ??0CNetworkSession@@QAE@ABVCSteamID@@@Z
        155   9A 0014A110 ??0CNetworkSession@@QAE@ABVCTString@@@Z
        156   9B 0014A020 ??0CNetworkSession@@QAE@XZ
        157   9C 00051510 ??0CNetworkTimerHandler@@QAE@ABV0@@Z
        158   9D 00051530 ??0CNetworkTimerHandler@@QAE@XZ
        159   9E 00051550 ??0CObject3D@@QAE@AAV0@@Z
        160   9F 00092E80 ??0CObject3D@@QAE@XZ
        161   A0 00051570 ??0CObjectPolygon@@QAE@AAV0@@Z
        162   A1 00051650 ??0CObjectPolygon@@QAE@XZ
        163   A2 00051770 ??0CObjectPolygonEdge@@QAE@PAVCObjectEdge@@@Z
        164   A3 00051790 ??0CObjectPolygonEdge@@QAE@PAVCObjectEdge@@H@Z
        165   A4 000517B0 ??0CObjectPolygonEdge@@QAE@XZ
        166   A5 0009AB20 ??0CObjectSector@@QAE@XZ
        167   A6 000517C0 ??0COneLensFlare@@QAE@ABV0@@Z
        168   A7 00051810 ??0COneLensFlare@@QAE@XZ
        169   A8 00051820 ??0CParallelProjection3D@@QAE@ABV0@@Z
        170   A9 00051890 ??0CParallelProjection3D@@QAE@XZ
        171   AA 000518F0 ??0CPerspectiveProjection3D@@QAE@ABV0@@Z
        172   AB 000A3A10 ??0CPerspectiveProjection3D@@QAE@XZ
        173   AC 00051970 ??0CPlacement3D@@QAE@ABV?$Vector@M$02@@0@Z
        174   AD 000519A0 ??0CPlacement3D@@QAE@XZ
        175   AE 00153D70 ??0CPlayerAction@@QAE@XZ
        176   AF 000519D0 ??0CPlayerBuffer@@QAE@ABV0@@Z
        177   B0 00154A10 ??0CPlayerBuffer@@QAE@XZ
        178   B1 00051A80 ??0CPlayerCharacter@@QAE@ABV0@@Z
        179   B2 001849E0 ??0CPlayerCharacter@@QAE@ABVCTString@@@Z
        180   B3 001849B0 ??0CPlayerCharacter@@QAE@XZ
        181   B4 00051AC0 ??0CPlayerEntity@@QAE@ABV0@@Z
        182   B5 00051C00 ??0CPlayerEntity@@QAE@XZ
        183   B6 00087EF0 ??0CPlayerPath@@QAE@XZ
        184   B7 000884D0 ??0CPlayerPathNode@@QAE@XZ
        185   B8 00051CF0 ??0CPlayerSource@@QAE@ABV0@@Z
        186   B9 00155320 ??0CPlayerSource@@QAE@XZ
        187   BA 00161A70 ??0CPostProcessing@@QAE@PAVCDrawPort@@@Z
        188   BB 00051D80 ??0CPostProcessingEffectEntity@@QAE@ABV0@@Z
        189   BC 00051E90 ??0CPostProcessingEffectEntity@@QAE@XZ
        190   BD 000F05D0 ??0CProgressRoutines@@QAE@XZ
        191   BE 00051F30 ??0CProjection3D@@QAE@ABV0@@Z
        192   BF 0009EC50 ??0CProjection3D@@QAE@XZ
        193   C0 000521B0 ??0CRationalEntity@@QAE@ABV0@@Z
        194   C1 0017D670 ??0CRationalEntity@@QAE@XZ
        195   C2 00074700 ??0CRelationDst@@QAE@XZ
        196   C3 000746B0 ??0CRelationSrc@@QAE@XZ
        197   C4 001085E0 ??0CRenderModel@@QAE@XZ
        198   C5 00052240 ??0CSerial@@QAE@ABV0@@Z
        199   C6 00078420 ??0CSerial@@QAE@XZ
        200   C7 000522D0 ??0CSessionState@@QAE@ABV0@@Z
        201   C8 0015CD00 ??0CSessionState@@QAE@XZ
        202   C9 00052520 ??0CSessionStats@@QAE@ABV0@@Z
        203   CA 00088580 ??0CSessionStats@@QAE@XZ
        204   CB 00090F50 ??0CSetFPUPrecision@@QAE@W4FPUPrecisionType@@@Z
        205   CC 000525A0 ??0CShader@@QAE@ABV0@@Z
        206   CD 000DBFF0 ??0CShader@@QAE@XZ
        207   CE 00052650 ??0CShadingInfo@@QAE@ABV0@@Z
        208   CF 000526B0 ??0CShadingInfo@@QAE@XZ
        209   D0 000526E0 ??0CShadowMap@@QAE@ABV0@@Z
        210   D1 000DD2F0 ??0CShadowMap@@QAE@XZ
        211   D2 000527A0 ??0CShell@@QAE@AAV0@@Z
        212   D3 00078C10 ??0CShell@@QAE@XZ
        213   D4 00052820 ??0CSimpleProjection3D@@QAE@ABV0@@Z
        214   D5 00052840 ??0CSimpleProjection3D@@QAE@XZ
        215   D6 000A7B70 ??0CSimpleProjection3D_DOUBLE@@QAE@XZ
        216   D7 00052860 ??0CSkeleton@@QAE@ABV0@@Z
        217   D8 001B7AD0 ??0CSkeleton@@QAE@XZ
        218   D9 000E9010 ??0CSoundData@@QAE@ABV0@@Z
        219   DA 000E8AF0 ??0CSoundData@@QAE@XZ
        220   DB 000EA1E0 ??0CSoundLibrary@@QAE@XZ
        221   DC 00052910 ??0CSoundObject@@QAE@ABV0@@Z
        222   DD 000EF150 ??0CSoundObject@@QAE@XZ
        223   DE 000529C0 ??0CSoundTimerHandler@@QAE@ABV0@@Z
        224   DF 000529E0 ??0CSoundTimerHandler@@QAE@XZ
        225   E0 00115430 ??0CSteam@@QAE@XZ
        226   E1 00052A00 ??0CSteamStat@@QAE@ABV0@@Z
        227   E2 0011B150 ??0CSteamStat@@QAE@XZ
        228   E3 00052A40 ??0CSurfaceType@@QAE@ABV0@@Z
        229   E4 00052AA0 ??0CSurfaceType@@QAE@XZ
        230   E5 000819D0 ??0CTCriticalSection@@QAE@XZ
        231   E6 00052B00 ??0CTFileName@@AAE@PBD@Z
        232   E7 00052B30 ??0CTFileName@@QAE@ABV0@@Z
        233   E8 00052B60 ??0CTFileName@@QAE@ABVCTString@@@Z
        234   E9 00052B90 ??0CTFileName@@QAE@PBDH@Z
        235   EA 00052BC0 ??0CTFileName@@QAE@XZ
        236   EB 00052BE0 ??0CTFileStream@@QAE@AAV0@@Z
        237   EC 0007F280 ??0CTFileStream@@QAE@XZ
        238   ED 00052CC0 ??0CTMemoryStream@@QAE@AAV0@@Z
        239   EE 0007FA20 ??0CTMemoryStream@@QAE@PAXJW4OpenMode@CTStream@@@Z
        240   EF 0007F970 ??0CTMemoryStream@@QAE@XZ
        241   F0 00081A40 ??0CTSingleLock@@QAE@PAVCTCriticalSection@@H@Z
        242   F1 00052D90 ??0CTStream@@QAE@AAV0@@Z
        243   F2 0007E4C0 ??0CTStream@@QAE@XZ
        244   F3 00052E20 ??0CTString@@QAA@JPBDZZ
        245   F4 00052E50 ??0CTString@@QAE@ABV0@@Z
        246   F5 00052E70 ??0CTString@@QAE@PBD@Z
        247   F6 00052E90 ??0CTString@@QAE@XZ
        248   F7 00052EB0 ??0CTerrain@@QAE@AAV0@@Z
        249   F8 001BA0F0 ??0CTerrain@@QAE@XZ
        250   F9 00122740 ??0CTerrainArchive@@QAE@AAV0@@Z
        251   FA 001227F0 ??0CTerrainArchive@@QAE@XZ
        252   FB 000530B0 ??0CTerrainLayer@@QAE@ABV0@@Z
        253   FC 001BF9F0 ??0CTerrainLayer@@QAE@XZ
        254   FD 001C8E30 ??0CTerrainTile@@QAE@XZ
        255   FE 00053330 ??0CTextureBlending@@QAE@ABV0@@Z
        256   FF 001223E0 ??0CTextureBlending@@QAE@XZ
        257  100 00053360 ??0CTextureData@@QAE@ABV0@@Z
        258  101 000DE740 ??0CTextureData@@QAE@XZ
        259  102 00053430 ??0CTextureDataInfo@@QAE@ABV0@@Z
        260  103 000534A0 ??0CTextureDataInfo@@QAE@XZ
        261  104 00053510 ??0CTextureObject@@QAE@ABV0@@Z
        262  105 000E0CB0 ??0CTextureObject@@QAE@XZ
        263  106 00053520 ??0CTextureTransformation@@QAE@ABV0@@Z
        264  107 00122340 ??0CTextureTransformation@@QAE@XZ
        265  108 00053560 ??0CThumbnailSettings@@QAE@ABV0@@Z
        266  109 000F0B40 ??0CThumbnailSettings@@QAE@XZ
        267  10A 00053620 ??0CTimer@@QAE@ABV0@@Z
        268  10B 00081CC0 ??0CTimer@@QAE@H@Z
        269  10C 00085700 ??0CUpdateable@@QAE@XZ
        270  10D 00085750 ??0CUpdateableRT@@QAE@XZ
        271  10E 000536F0 ??0CViewPort@@QAE@ABV0@@Z
        272  10F 000E6720 ??0CViewPort@@QAE@JJPAUHWND__@@@Z
        273  110 00120070 ??0CWorld@@QAE@XZ
        274  111 00161800 ??0CWorldRenderPrefs@@QAE@XZ
        275  112 00053780 ??0CWorldStats@@QAE@ABV0@@Z
        276  113 0019A210 ??0CWorldStats@@QAE@XZ
        277  114 00053840 ??0ControlAxisInfo@@QAE@ABU0@@Z
        278  115 00053880 ??0ControlAxisInfo@@QAE@XZ
        279  116 000538A0 ??0EBegin@@QAE@ABV0@@Z
        280  117 001CD3D0 ??0EBegin@@QAE@XZ
        281  118 000538C0 ??0EBlock@@QAE@ABV0@@Z
        282  119 001CD640 ??0EBlock@@QAE@XZ
        283  11A 00053900 ??0EDamage@@QAE@ABV0@@Z
        284  11B 001CD8D0 ??0EDamage@@QAE@XZ
        285  11C 00053960 ??0EDeath@@QAE@ABV0@@Z
        286  11D 001CD9F0 ??0EDeath@@QAE@XZ
        287  11E 000539D0 ??0EFirstWorldBase@@QAE@ABV0@@Z
        288  11F 001CD890 ??0EFirstWorldBase@@QAE@XZ
        289  120 000539F0 ??0EForceChanged@@QAE@ABV0@@Z
        290  121 001CDB50 ??0EForceChanged@@QAE@XZ
        291  122 00053A20 ??0EInternal@@QAE@ABV0@@Z
        292  123 001CD310 ??0EInternal@@QAE@XZ
        293  124 00053A40 ??0EPass@@QAE@ABV0@@Z
        294  125 001CD580 ??0EPass@@QAE@XZ
        295  126 00053A80 ??0EPostLevelChange@@QAE@ABV0@@Z
        296  127 001CD840 ??0EPostLevelChange@@QAE@XZ
        297  128 00053AB0 ??0EPreLevelChange@@QAE@ABV0@@Z
        298  129 001CD7F0 ??0EPreLevelChange@@QAE@XZ
        299  12A 00053AE0 ??0EReturn@@QAE@ABV0@@Z
        300  12B 001CD390 ??0EReturn@@QAE@XZ
        301  12C 00053B00 ??0ESelectTeam@@QAE@ABV0@@Z
        302  12D 001CDAB0 ??0ESelectTeam@@QAE@XZ
        303  12E 00053B30 ??0ETakingBreath@@QAE@ABV0@@Z
        304  12F 001CDB00 ??0ETakingBreath@@QAE@XZ
        305  130 00053B60 ??0ETeleport@@QAE@ABV0@@Z
        306  131 001CD7B0 ??0ETeleport@@QAE@XZ
        307  132 00053B80 ??0ETimer@@QAE@ABV0@@Z
        308  133 001CD410 ??0ETimer@@QAE@XZ
        309  134 00053BA0 ??0ETouch@@QAE@ABV0@@Z
        310  135 001CD450 ??0ETouch@@QAE@XZ
        311  136 00053BE0 ??0EVoid@@QAE@ABV0@@Z
        312  137 001CD350 ??0EVoid@@QAE@XZ
        313  138 00053C00 ??0EWouldFall@@QAE@ABV0@@Z
        314  139 001CD770 ??0EWouldFall@@QAE@XZ
        315  13A 0007BA30 ??0MSJExceptionHandler@@QAE@XZ
        316  13B 00053C20 ??0MappingSurface@@QAE@ABU0@@Z
        317  13C 000FD820 ??0MappingSurface@@QAE@XZ
        318  13D 00053CE0 ??0MeshLOD@@QAE@ABU0@@Z
        319  13E 00053D90 ??0MeshLOD@@QAE@XZ
        320  13F 00053E50 ??0MeshMorphMap@@QAE@XZ
        321  140 00053E70 ??0MeshSurface@@QAE@XZ
        322  141 00053ED0 ??0MeshUVMap@@QAE@XZ
        323  142 00053EF0 ??0MeshWeightMap@@QAE@XZ
        324  143 00053F10 ??0ModelFrameInfo@@QAE@XZ
        325  144 00053F70 ??0ModelFrameVertex16@@QAE@XZ
        326  145 00053F80 ??0ModelFrameVertex16_old@@QAE@XZ
        327  146 00053F90 ??0ModelFrameVertex8@@QAE@XZ
        328  147 00101280 ??0ModelMipInfo@@QAE@XZ
        329  148 000FD460 ??0ModelPolygon@@QAE@XZ
        330  149 000FD380 ??0ModelTextureVertex@@QAE@XZ
        331  14A 00053FC0 ??0PolygonsPerPatch@@QAE@XZ
        332  14B 000E6AF0 ??0Sha256Digest@@QAE@XZ
        333  14C 000540D0 ??0SkeletonBone@@QAE@XZ
        334  14D 00054110 ??0SkeletonLOD@@QAE@ABU0@@Z
        335  14E 00054180 ??0SkeletonLOD@@QAE@XZ
        336  14F 000541E0 ??0TransformedVertexData@@QAE@XZ
        337  150 0011B090 ??1CAchievement@@QAE@XZ
        338  151 000669A0 ??1CAnimData@@UAE@XZ
        339  152 00067DE0 ??1CAnimObject@@QAE@XZ
        340  153 001A0940 ??1CAnimSet@@UAE@XZ
        341  154 001B8CC0 ??1CArrayHolder@@QAE@XZ
        342  155 000F0680 ??1CAttachedModel@@QAE@XZ
        343  156 00054FC0 ??1CAttachedSound@@QAE@XZ
        344  157 00054FD0 ??1CAttachmentModelObject@@QAE@XZ
        345  158 0017E2B0 ??1CAutoPrecacheModel@@QAE@XZ
        346  159 0017E1E0 ??1CAutoPrecacheSound@@QAE@XZ
        347  15A 0017E380 ??1CAutoPrecacheTexture@@QAE@XZ
        348  15B 00185300 ??1CBrush3D@@QAE@XZ
        349  15C 00055040 ??1CBrushArchive@@UAE@XZ
        350  15D 000550E0 ??1CBrushMip@@QAE@XZ
        351  15E 00055150 ??1CBrushPolygon@@QAE@XZ
        352  15F 00055240 ??1CBrushPolygonTexture@@QAE@XZ
        353  160 0018D030 ??1CBrushSector@@QAE@XZ
        354  161 00191230 ??1CBrushShadowLayer@@QAE@XZ
        355  162 001923A0 ??1CBrushShadowMap@@QAE@XZ
        356  163 00134090 ??1CCastRay@@QAE@XZ
        357  164 00055250 ??1CCollisionInfo@@QAE@XZ
        358  165 00073D00 ??1CCommunicationInterface@@QAE@XZ
        359  166 00055280 ??1CContentType@@QAE@XZ
        360  167 000AB680 ??1CDisplayAdapter@@QAE@XZ
        361  168 000552B0 ??1CDrawPort@@QAE@XZ
        362  169 000F34F0 ??1CEditModel@@UAE@XZ
        363  16A 0017A490 ??1CEntity@@UAE@XZ
        364  16B 00180990 ??1CEntityClass@@UAE@XZ
        365  16C 000552D0 ??1CEntityComponent@@QAE@XZ
        366  16D 001752E0 ??1CEntityCorrectionInfo@@QAE@XZ
        367  16E 001752A0 ??1CEntityCorrectionInfoProperty@@QAE@XZ
        368  16F 000552E0 ??1CEntityEvent@@UAE@XZ
        369  170 00055310 ??1CEnvironmentType@@QAE@XZ
        370  171 00055320 ??1CFieldSettings@@QAE@XZ
        371  172 00055330 ??1CFileNameNode@@QAE@XZ
        372  173 000BA940 ??1CFontData@@UAE@XZ
        373  174 00089700 ??1CGLRenderTarget@@QAE@XZ
        374  175 00089BB0 ??1CGLShader@@QAE@XZ
        375  176 00087BB0 ??1CGatherStats@@QAE@XZ
        376  177 000C6290 ??1CGfxLibrary@@QAE@XZ
        377  178 00055370 ??1CIlluminationType@@QAE@XZ
        378  179 000CDE60 ??1CImageInfo@@QAE@XZ
        379  17A 000701F0 ??1CInput@@QAE@XZ
        380  17B 00071960 ??1CInputX@@QAE@XZ
        381  17C 00071500 ??1CInputXController@@QAE@XZ
        382  17D 00055380 ??1CLastPositions@@QAE@XZ
        383  17E 000553B0 ??1CLensFlareType@@QAE@XZ
        384  17F 00198E20 ??1CLightSource@@QAE@XZ
        385  180 000553F0 ??1CListNode@@QAE@XZ
        386  181 00055410 ??1CLiveEntity@@UAE@XZ
        387  182 00055420 ??1CMappingUndo@@QAE@XZ
        388  183 001A3510 ??1CMesh@@UAE@XZ
        389  184 00149A20 ??1CMessageDispatcher@@QAE@XZ
        390  185 00055440 ??1CModelCollisionBox@@QAE@XZ
        391  186 00101FA0 ??1CModelData@@UAE@XZ
        392  187 00055450 ??1CModelInfo@@QAE@XZ
        393  188 001A75D0 ??1CModelInstance@@QAE@XZ
        394  189 000FE2A0 ??1CModelObject@@QAE@XZ
        395  18A 00055470 ??1CModelPatch@@QAE@XZ
        396  18B 000554D0 ??1CMovableBrushEntity@@UAE@XZ
        397  18C 001CE400 ??1CMovableEntity@@UAE@XZ
        398  18D 000554E0 ??1CMovableModelEntity@@UAE@XZ
        399  18E 0014B910 ??1CNetworkLibrary@@QAE@XZ
        400  18F 00153110 ??1CNetworkMessage@@QAE@XZ
        401  190 000554F0 ??1CNetworkProvider@@QAE@XZ
        402  191 00055560 ??1CNetworkSession@@QAE@XZ
        403  192 00055610 ??1CNetworkTimerHandler@@UAE@XZ
        404  193 00092E90 ??1CObject3D@@QAE@XZ
        405  194 00055630 ??1CObjectPolygon@@QAE@XZ
        406  195 0009ABE0 ??1CObjectSector@@QAE@XZ
        407  196 00055640 ??1COneLensFlare@@QAE@XZ
        408  197 00154A90 ??1CPlayerBuffer@@QAE@XZ
        409  198 00055650 ??1CPlayerCharacter@@QAE@XZ
        410  199 00055660 ??1CPlayerEntity@@UAE@XZ
        411  19A 00087F30 ??1CPlayerPath@@QAE@XZ
        412  19B 00088530 ??1CPlayerPathNode@@QAE@XZ
        413  19C 001553C0 ??1CPlayerSource@@QAE@XZ
        414  19D 00161AD0 ??1CPostProcessing@@QAE@XZ
        415  19E 000556D0 ??1CPostProcessingEffectEntity@@UAE@XZ
        416  19F 00055750 ??1CRationalEntity@@UAE@XZ
